reporting,partner,partner type,year,import,export,total,currency,source
UnitedKingdom,Greece,,1901,1465985,1679138,3145123,sterling pound,Annual Statement of Trade of the United Kingdom with Foreign countries and British possessions.1905 (BNF: FOL-NW-13)
UnitedKingdom,Greenland_Iceland,,1901,206130,68259,274389,sterling pound,Annual Statement of Trade of the United Kingdom with Foreign countries and British possessions.1905 (BNF: FOL-NW-13)
UnitedKingdom,Guam_Philippines,,1901,2701810,862711,3564521,sterling pound,Annual Statement of Trade of the United Kingdom with Foreign countries and British possessions.1905 (BNF: FOL-NW-13)
UnitedKingdom,Guatemala,,1901,211168,286803,497971,sterling pound,Annual Statement of Trade of the United Kingdom with Foreign countries and British possessions.1905 (BNF: FOL-NW-13)
UnitedKingdom,GuyanaBr.Guiana,,1901,442051,560613,1002664,sterling pound,Annual Statement of Trade of the United Kingdom with Foreign countries and British possessions.1905 (BNF: FOL-NW-13)
UnitedKingdom,Honduras,,1901,7710,57426,65136,sterling pound,Annual Statement of Trade of the United Kingdom with Foreign countries and British possessions.1905 (BNF: FOL-NW-13)
UnitedKingdom,HongKong,,1901,602841,2612725,3215566,sterling pound,Annual Statement of Trade of the United Kingdom with Foreign countries and British possessions.1905 (BNF: FOL-NW-13)
UnitedKingdom,IranPersia,,1901,200124,548384,748508,sterling pound,Annual Statement of Trade of the United Kingdom with Foreign countries and British possessions.1905 (BNF: FOL-NW-13)
UnitedKingdom,Italy,,1901,3383858,7612562,10996420,sterling pound,Annual Statement of Trade of the United Kingdom with Foreign countries and British possessions.1905 (BNF: FOL-NW-13)
UnitedKingdom,Japan_RepublicofChinaTaiwanFormosa,,1896,,,,sterling pound,
UnitedKingdom,Japan_RepublicofChinaTaiwanFormosa,,1897,,,,sterling pound,
UnitedKingdom,Japan_RepublicofChinaTaiwanFormosa,,1898,,,,sterling pound,
UnitedKingdom,Japan_RepublicofChinaTaiwanFormosa,,1899,,,,sterling pound,
UnitedKingdom,Japan_RepublicofChinaTaiwanFormosa,,1900,,,,sterling pound,
UnitedKingdom,Japan_RepublicofChinaTaiwanFormosa,,1901,1830290,8132223,9962513,sterling pound,Annual Statement of Trade of the United Kingdom with Foreign countries and British possessions.1905 (BNF: FOL-NW-13)
UnitedKingdom,Java,,1901,212222,2028473,2240695,sterling pound,Annual Statement of Trade of the United Kingdom with Foreign countries and British possessions.1905 (BNF: FOL-NW-13)
UnitedKingdom,Karachi_MumbaiBombay,,1901,5021955,12962172,17984127,sterling pound,Annual Statement of Trade of the United Kingdom with Foreign countries and British possessions.1905 (BNF: FOL-NW-13)
UnitedKingdom,KenyaBritishEastAfricaProtectorate_MalawiNyasaland,,1901,7186,80009,87195,sterling pound,Annual Statement of Trade of the United Kingdom with Foreign countries and British possessions.1905 (BNF: FOL-NW-13)
UnitedKingdom,KoreaChosen,,1901,20,56947,56967,sterling pound,Annual Statement of Trade of the United Kingdom with Foreign countries and British possessions.1905 (BNF: FOL-NW-13)
UnitedKingdom,LabuanI.,,1901,64,11977,12041,sterling pound,Annual Statement of Trade of the United Kingdom with Foreign countries and British possessions.1905 (BNF: FOL-NW-13)
UnitedKingdom,Lagos,,1901,264257,473447,737704,sterling pound,Annual Statement of Trade of the United Kingdom with Foreign countries and British possessions.1905 (BNF: FOL-NW-13)
UnitedKingdom,Liberia,,1901,67936,57012,124948,sterling pound,Annual Statement of Trade of the United Kingdom with Foreign countries and British possessions.1905 (BNF: FOL-NW-13)
UnitedKingdom,LibyaTripolitaniaCyrenaicaFezzan,,1901,261504,79008,340512,sterling pound,Annual Statement of Trade of the United Kingdom with Foreign countries and British possessions.1905 (BNF: FOL-NW-13)
UnitedKingdom,Macao,,1901,9252,533,9785,sterling pound,Annual Statement of Trade of the United Kingdom with Foreign countries and British possessions.1905 (BNF: FOL-NW-13)
UnitedKingdom,MadeiraIsles,,1901,47254,695109,742363,sterling pound,Annual Statement of Trade of the United Kingdom with Foreign countries and British possessions.1905 (BNF: FOL-NW-13)
UnitedKingdom,MalagasyRepublicMadagascar,,1901,23295,56376,79671,sterling pound,Annual Statement of Trade of the United Kingdom with Foreign countries and British possessions.1905 (BNF: FOL-NW-13)
UnitedKingdom,MalawiNyasaland_StraitsSettlements,,1901,6112304,3203511,9315815,sterling pound,Annual Statement of Trade of the United Kingdom with Foreign countries and British possessions.1905 (BNF: FOL-NW-13)
UnitedKingdom,Mauritius_Seychelles,,1901,318311,989500,1307811,sterling pound,Annual Statement of Trade of the United Kingdom with Foreign countries and British possessions.1905 (BNF: FOL-NW-13)
UnitedKingdom,Mexico,,1901,263506,1550568,1814074,sterling pound,Annual Statement of Trade of the United Kingdom with Foreign countries and British possessions.1905 (BNF: FOL-NW-13)
UnitedKingdom,Montenegro,,1901,,36,36,sterling pound,Annual Statement of Trade of the United Kingdom with Foreign countries and British possessions.1905 (BNF: FOL-NW-13)
UnitedKingdom,Morocco,,1901,537297,758861,1296158,sterling pound,Annual Statement of Trade of the United Kingdom with Foreign countries and British possessions.1905 (BNF: FOL-NW-13)
UnitedKingdom,Muscat,,1901,1057,29730,30787,sterling pound,Annual Statement of Trade of the United Kingdom with Foreign countries and British possessions.1905 (BNF: FOL-NW-13)
UnitedKingdom,Natal,,1901,574986,5462717,6037703,sterling pound,Annual Statement of Trade of the United Kingdom with Foreign countries and British possessions.1905 (BNF: FOL-NW-13)
UnitedKingdom,Netherlands,,1901,32871843,9089149,41960992,sterling pound,Annual Statement of Trade of the United Kingdom with Foreign countries and British possessions.1905 (BNF: FOL-NW-13)
UnitedKingdom,NetherlandsAntilles,,1901,29484,53183,82667,sterling pound,Annual Statement of Trade of the United Kingdom with Foreign countries and British possessions.1905 (BNF: FOL-NW-13)
UnitedKingdom,NewGuineaGermanNewGuineaKaiserWilhelmsland,,1900,,,,sterling pound,
UnitedKingdom,NewGuineaGermanNewGuineaKaiserWilhelmsland,,1901,,218,218,sterling pound,Annual Statement of Trade of the United Kingdom with Foreign countries and British possessions.1905 (BNF: FOL-NW-13)
UnitedKingdom,NewSouthWales,,1901,10019701,8668113,18687814,sterling pound,Annual Statement of Trade of the United Kingdom with Foreign countries and British possessions.1905 (BNF: FOL-NW-13)
UnitedKingdom,NewZealand,,1901,10594587,5599272,16193859,sterling pound,Annual Statement of Trade of the United Kingdom with Foreign countries and British possessions.1905 (BNF: FOL-NW-13)
UnitedKingdom,Newfoundland,,1901,532725,358223,890948,sterling pound,Annual Statement of Trade of the United Kingdom with Foreign countries and British possessions.1905 (BNF: FOL-NW-13)
UnitedKingdom,Nicaragua,,1901,25286,109962,135248,sterling pound,Annual Statement of Trade of the United Kingdom with Foreign countries and British possessions.1905 (BNF: FOL-NW-13)
UnitedKingdom,Norway,,1901,5564095,3243026,8807121,sterling pound,Annual Statement of Trade of the United Kingdom with Foreign countries and British possessions.1905 (BNF: FOL-NW-13)
UnitedKingdom,PacificIslandsother,,1891,,,,sterling pound,
UnitedKingdom,PacificIslandsother,,1892,,,,sterling pound,
UnitedKingdom,PacificIslandsother,,1893,,,,sterling pound,
UnitedKingdom,PacificIslandsother,,1894,,,,sterling pound,
UnitedKingdom,PacificIslandsother,,1895,,,,sterling pound,
UnitedKingdom,PacificIslandsother,,1896,,,,sterling pound,
UnitedKingdom,PacificIslandsother,,1897,,,,sterling pound,
UnitedKingdom,PacificIslandsother,,1898,,,,sterling pound,
UnitedKingdom,PacificIslandsother,,1899,,,,sterling pound,
UnitedKingdom,PacificIslandsother,,1900,,,,sterling pound,
UnitedKingdom,PacificIslandsother,,1901,240979,65555,306534,sterling pound,Annual Statement of Trade of the United Kingdom with Foreign countries and British possessions.1905 (BNF: FOL-NW-13)
UnitedKingdom,PapuaNewGuinea,,1901,105,2532,2637,sterling pound,Annual Statement of Trade of the United Kingdom with Foreign countries and British possessions.1905 (BNF: FOL-NW-13)
UnitedKingdom,Paraguay,,1901,,27124,27124,sterling pound,Annual Statement of Trade of the United Kingdom with Foreign countries and British possessions.1905 (BNF: FOL-NW-13)
UnitedKingdom,PembaIsland_Zanzibar,,1901,95420,79541,174961,sterling pound,Annual Statement of Trade of the United Kingdom with Foreign countries and British possessions.1905 (BNF: FOL-NW-13)
UnitedKingdom,Peru,,1901,1813505,991350,2804855,sterling pound,Annual Statement of Trade of the United Kingdom with Foreign countries and British possessions.1905 (BNF: FOL-NW-13)
UnitedKingdom,Portugal,,1901,3305150,1710829,5015979,sterling pound,Annual Statement of Trade of the United Kingdom with Foreign countries and British possessions.1905 (BNF: FOL-NW-13)
UnitedKingdom,PortugueseEastAfrica,,1901,48187,698491,746678,sterling pound,Annual Statement of Trade of the United Kingdom with Foreign countries and British possessions.1905 (BNF: FOL-NW-13)
UnitedKingdom,PortugueseIndiaincl.GoaDiuDaman,,1901,,4331,4331,sterling pound,Annual Statement of Trade of the United Kingdom with Foreign countries and British possessions.1905 (BNF: FOL-NW-13)
UnitedKingdom,PortugueseWestAfrica,,1901,53635,488914,542549,sterling pound,Annual Statement of Trade of the United Kingdom with Foreign countries and British possessions.1905 (BNF: FOL-NW-13)
UnitedKingdom,PuertoRico,,1901,,43038,43038,sterling pound,Annual Statement of Trade of the United Kingdom with Foreign countries and British possessions.1905 (BNF: FOL-NW-13)
UnitedKingdom,Queensland,,1901,1832654,2227835,4060489,sterling pound,Annual Statement of Trade of the United Kingdom with Foreign countries and British possessions.1905 (BNF: FOL-NW-13)
UnitedKingdom,Reunion,,1901,665,15002,15667,sterling pound,Annual Statement of Trade of the United Kingdom with Foreign countries and British possessions.1905 (BNF: FOL-NW-13)
UnitedKingdom,Romania,,1901,3993970,1023103,5017073,sterling pound,Annual Statement of Trade of the United Kingdom with Foreign countries and British possessions.1905 (BNF: FOL-NW-13)
UnitedKingdom,RussiaNorthandPacificharbours,,1901,16765191,7261181,24026372,sterling pound,Annual Statement of Trade of the United Kingdom with Foreign countries and British possessions.1905 (BNF: FOL-NW-13)
UnitedKingdom,RussiaSouthharbours,,1901,5138383,1412153,6550536,sterling pound,Annual Statement of Trade of the United Kingdom with Foreign countries and British possessions.1905 (BNF: FOL-NW-13)
UnitedKingdom,SierraLeone,,1901,127909,308719,436628,sterling pound,Annual Statement of Trade of the United Kingdom with Foreign countries and British possessions.1905 (BNF: FOL-NW-13)
UnitedKingdom,SouthAustralia,,1901,2387848,1930119,4317967,sterling pound,Annual Statement of Trade of the United Kingdom with Foreign countries and British possessions.1905 (BNF: FOL-NW-13)
UnitedKingdom,SouthernNigeria,,1901,1164622,651421,1816043,sterling pound,Annual Statement of Trade of the United Kingdom with Foreign countries and British possessions.1905 (BNF: FOL-NW-13)
UnitedKingdom,Spain,,1901,14040184,4827110,18867294,sterling pound,Annual Statement of Trade of the United Kingdom with Foreign countries and British possessions.1905 (BNF: FOL-NW-13)
UnitedKingdom,SpanishNorthAfricaharbours,,1901,,63037,63037,sterling pound,Annual Statement of Trade of the United Kingdom with Foreign countries and British possessions.1905 (BNF: FOL-NW-13)
UnitedKingdom,SpanishWestAfrica,,1901,7352,19281,26633,sterling pound,Annual Statement of Trade of the United Kingdom with Foreign countries and British possessions.1905 (BNF: FOL-NW-13)
UnitedKingdom,SriLankaCeylon,,1901,4476552,1534914,6011466,sterling pound,Annual Statement of Trade of the United Kingdom with Foreign countries and British possessions.1905 (BNF: FOL-NW-13)
UnitedKingdom,St.Helena,,1901,3372,75856,79228,sterling pound,Annual Statement of Trade of the United Kingdom with Foreign countries and British possessions.1905 (BNF: FOL-NW-13)
UnitedKingdom,St.PierreandMiquelon,,1901,,3935,3935,sterling pound,Annual Statement of Trade of the United Kingdom with Foreign countries and British possessions.1905 (BNF: FOL-NW-13)
UnitedKingdom,Surinam,,1901,10123,76193,86316,sterling pound,Annual Statement of Trade of the United Kingdom with Foreign countries and British possessions.1905 (BNF: FOL-NW-13)
UnitedKingdom,Sweden,,1901,9787968,4456959,14244927,sterling pound,Annual Statement of Trade of the United Kingdom with Foreign countries and British possessions.1905 (BNF: FOL-NW-13)
UnitedKingdom,TanzaniaTanganyikaGermanEastAfrica,,1901,1819,12887,14706,sterling pound,Annual Statement of Trade of the United Kingdom with Foreign countries and British possessions.1905 (BNF: FOL-NW-13)
UnitedKingdom,Tasmania,,1901,345910,533939,879849,sterling pound,Annual Statement of Trade of the United Kingdom with Foreign countries and British possessions.1905 (BNF: FOL-NW-13)
UnitedKingdom,ThailandSiam,,1901,50760,252179,302939,sterling pound,Annual Statement of Trade of the United Kingdom with Foreign countries and British possessions.1905 (BNF: FOL-NW-13)
UnitedKingdom,Tunis,,1901,229678,312632,542310,sterling pound,Annual Statement of Trade of the United Kingdom with Foreign countries and British possessions.1905 (BNF: FOL-NW-13)
UnitedKingdom,UnitedStatesofAmericaAtlanticCoast,,1901,136038622,17928331,153966953,sterling pound,Annual Statement of Trade of the United Kingdom with Foreign countries and British possessions.1905 (BNF: FOL-NW-13)
UnitedKingdom,UnitedStatesofAmericaPacificCoast,,1901,4976843,465552,5442395,sterling pound,Annual Statement of Trade of the United Kingdom with Foreign countries and British possessions.1905 (BNF: FOL-NW-13)
UnitedKingdom,Uruguay,,1901,474501,1322968,1797469,sterling pound,Annual Statement of Trade of the United Kingdom with Foreign countries and British possessions.1905 (BNF: FOL-NW-13)
UnitedKingdom,Venezuela,,1901,103008,508942,611950,sterling pound,Annual Statement of Trade of the United Kingdom with Foreign countries and British possessions.1905 (BNF: FOL-NW-13)
UnitedKingdom,Victoria,,1901,8154286,5473984,13628270,sterling pound,Annual Statement of Trade of the United Kingdom with Foreign countries and British possessions.1905 (BNF: FOL-NW-13)
UnitedKingdom,VirginIslands,,1901,3792,41183,44975,sterling pound,Annual Statement of Trade of the United Kingdom with Foreign countries and British possessions.1905 (BNF: FOL-NW-13)
UnitedKingdom,WestAfrica,,1901,20079,11348,31427,sterling pound,Annual Statement of Trade of the United Kingdom with Foreign countries and British possessions.1905 (BNF: FOL-NW-13)
UnitedKingdom,WestIrianDutchNewGuinea,,1901,,55,55,sterling pound,Annual Statement of Trade of the United Kingdom with Foreign countries and British possessions.1905 (BNF: FOL-NW-13)
UnitedKingdom,WesternAustralia,,1901,1477270,2522501,3999771,sterling pound,Annual Statement of Trade of the United Kingdom with Foreign countries and British possessions.1905 (BNF: FOL-NW-13)
UnitedKingdom,WorldFedericoTena,,1901,453622812.519215,280642911.311976,734265723.8311911,sterling pound,FEDERICO-TENA
UnitedKingdom,Worldasreported,,1901,521990198,280022376,802012574,sterling pound,Annual Statement of Trade of the United Kingdom with Foreign countries and British possessions.1905 (BNF: FOL-NW-13)
UnitedKingdom,Worldestimated,,1901,454190198,,454190198,sterling pound,"B.R. Mitchell, British Historical Statistics (2011)"
UnitedKingdom,Worldsumpartners,,1901,521971241,280020756,801991997,sterling pound,Annual Statement of Trade of the United Kingdom with Foreign countries and British possessions.1905 (BNF: FOL-NW-13)
UnitedKingdom,Worldbestguess,,1901,454190198,280022376,734212574,sterling pound,Annual Statement of Trade of the United Kingdom with Foreign countries and British possessions.1905 (BNF: FOL-NW-13)
UnitedKingdom,YugoslaviaSerbia,,1901,,4004,4004,sterling pound,Annual Statement of Trade of the United Kingdom with Foreign countries and British possessions.1905 (BNF: FOL-NW-13)
UnitedKingdom,ZaireKinshasaBelgianCongo,,1901,18114,125751,143865,sterling pound,Annual Statement of Trade of the United Kingdom with Foreign countries and British possessions.1905 (BNF: FOL-NW-13)
UnitedKingdom,Aden,,1902,175104,240216,415320,sterling pound,Annual Statement of Trade of the United Kingdom with Foreign countries and British possessions.1905 (BNF: FOL-NW-13)
UnitedKingdom,Algeria,,1902,602922,416357,1019279,sterling pound,Annual Statement of Trade of the United Kingdom with Foreign countries and British possessions.1905 (BNF: FOL-NW-13)
UnitedKingdom,Annam_CochinChina_KampucheaCambodia_Tonkin,,1902,291609,51078,342687,sterling pound,Annual Statement of Trade of the United Kingdom with Foreign countries and British possessions.1905 (BNF: FOL-NW-13)
UnitedKingdom,Argentina,,1902,14022249,5871096,19893345,sterling pound,Annual Statement of Trade of the United Kingdom with Foreign countries and British possessions.1905 (BNF: FOL-NW-13)
UnitedKingdom,AscensionI.,,1902,118,6212,6330,sterling pound,Annual Statement of Trade of the United Kingdom with Foreign countries and British possessions.1905 (BNF: FOL-NW-13)
UnitedKingdom,AsianTurkey,,1902,4432329,3393839,7826168,sterling pound,Annual Statement of Trade of the United Kingdom with Foreign countries and British possessions.1905 (BNF: FOL-NW-13)
UnitedKingdom,Austria-Hungary,,1902,1339758,1922997,3262755,sterling pound,Annual Statement of Trade of the United Kingdom with Foreign countries and British possessions.1905 (BNF: FOL-NW-13)
UnitedKingdom,AzoresWesternIsles,,1902,102786,63057,165843,sterling pound,Annual Statement of Trade of the United Kingdom with Foreign countries and British possessions.1905 (BNF: FOL-NW-13)
UnitedKingdom,Bahamas,,1902,2149223,2009101,4158324,sterling pound,Annual Statement of Trade of the United Kingdom with Foreign countries and British possessions.1905 (BNF: FOL-NW-13)
UnitedKingdom,BanjermassinDutchBorneo,,1902,35219,14023,49242,sterling pound,Annual Statement of Trade of the United Kingdom with Foreign countries and British possessions.1905 (BNF: FOL-NW-13)
UnitedKingdom,Belgium,,1902,26538759,8409659,34948418,sterling pound,Annual Statement of Trade of the United Kingdom with Foreign countries and British possessions.1905 (BNF: FOL-NW-13)
UnitedKingdom,BelizeBritishHonduras,,1902,187545,60067,247612,sterling pound,Annual Statement of Trade of the United Kingdom with Foreign countries and British possessions.1905 (BNF: FOL-NW-13)
UnitedKingdom,Bengal,,1902,16930777,16004905,32935682,sterling pound,Annual Statement of Trade of the United Kingdom with Foreign countries and British possessions.1905 (BNF: FOL-NW-13)
UnitedKingdom,Bermuda,,1902,2626,171334,173960,sterling pound,Annual Statement of Trade of the United Kingdom with Foreign countries and British possessions.1905 (BNF: FOL-NW-13)
UnitedKingdom,Brazil,,1902,6207879,5389956,11597835,sterling pound,Annual Statement of Trade of the United Kingdom with Foreign countries and British possessions.1905 (BNF: FOL-NW-13)
UnitedKingdom,Brunei_SabahNorthBorneo_Sarawak,,1902,6291,13601,19892,sterling pound,Annual Statement of Trade of the United Kingdom with Foreign countries and British possessions.1905 (BNF: FOL-NW-13)
UnitedKingdom,Bulgaria,,1902,458114,302448,760562,sterling pound,Annual Statement of Trade of the United Kingdom with Foreign countries and British possessions.1905 (BNF: FOL-NW-13)
UnitedKingdom,BurmaMyanmar,,1902,2078598,2573597,4652195,sterling pound,Annual Statement of Trade of the United Kingdom with Foreign countries and British possessions.1905 (BNF: FOL-NW-13)
UnitedKingdom,CanadaAtlanticcoast,,1902,22108116,9161124,31269240,sterling pound,Annual Statement of Trade of the United Kingdom with Foreign countries and British possessions.1905 (BNF: FOL-NW-13)
UnitedKingdom,CanadaPacificcoast,,1902,856421,1184132,2040553,sterling pound,Annual Statement of Trade of the United Kingdom with Foreign countries and British possessions.1905 (BNF: FOL-NW-13)
UnitedKingdom,CanaryIs.,,1902,1266837,737114,2003951,sterling pound,Annual Statement of Trade of the United Kingdom with Foreign countries and British possessions.1905 (BNF: FOL-NW-13)
UnitedKingdom,CapeColony,,1902,5123609,16737847,21861456,sterling pound,Annual Statement of Trade of the United Kingdom with Foreign countries and British possessions.1905 (BNF: FOL-NW-13)
UnitedKingdom,ChannelIs.,,1902,1403519,1002762,2406281,sterling pound,Annual Statement of Trade of the United Kingdom with Foreign countries and British possessions.1905 (BNF: FOL-NW-13)
UnitedKingdom,ChennaiMadras,,1902,3242212,2951725,6193937,sterling pound,Annual Statement of Trade of the United Kingdom with Foreign countries and British possessions.1905 (BNF: FOL-NW-13)
UnitedKingdom,Chile,,1902,4524376,2839254,7363630,sterling pound,Annual Statement of Trade of the United Kingdom with Foreign countries and British possessions.1905 (BNF: FOL-NW-13)
UnitedKingdom,ChinaPeople'sRepublicofChina,,1902,2407207,7142021,9549228,sterling pound,Annual Statement of Trade of the United Kingdom with Foreign countries and British possessions.1905 (BNF: FOL-NW-13)
UnitedKingdom,ColombiaGranColombia_Panama,,1902,359897,593610,953507,sterling pound,Annual Statement of Trade of the United Kingdom with Foreign countries and British possessions.1905 (BNF: FOL-NW-13)
UnitedKingdom,CostaRica,,1902,297702,140903,438605,sterling pound,Annual Statement of Trade of the United Kingdom with Foreign countries and British possessions.1905 (BNF: FOL-NW-13)
UnitedKingdom,Crete,,1902,3667,25798,29465,sterling pound,Annual Statement of Trade of the United Kingdom with Foreign countries and British possessions.1905 (BNF: FOL-NW-13)
UnitedKingdom,Cuba,,1902,43457,1177063,1220520,sterling pound,Annual Statement of Trade of the United Kingdom with Foreign countries and British possessions.1905 (BNF: FOL-NW-13)
UnitedKingdom,Cyprus,,1902,123424,63245,186669,sterling pound,Annual Statement of Trade of the United Kingdom with Foreign countries and British possessions.1905 (BNF: FOL-NW-13)
UnitedKingdom,Denmark_FaeroeIs.,,1902,15556780,3621866,19178646,sterling pound,Annual Statement of Trade of the United Kingdom with Foreign countries and British possessions.1905 (BNF: FOL-NW-13)
UnitedKingdom,DjiboutiAfarandIssasFrenchSomaliland,,1902,,27932,27932,sterling pound,Annual Statement of Trade of the United Kingdom with Foreign countries and British possessions.1905 (BNF: FOL-NW-13)
UnitedKingdom,DominicanRepublicSantoDomingo_Haiti,,1902,61485,195794,257279,sterling pound,Annual Statement of Trade of the United Kingdom with Foreign countries and British possessions.1905 (BNF: FOL-NW-13)
UnitedKingdom,DutchOceaniaother,,1902,69831,373098,442929,sterling pound,Annual Statement of Trade of the United Kingdom with Foreign countries and British possessions.1905 (BNF: FOL-NW-13)
UnitedKingdom,Ecuador,,1902,248936,311254,560190,sterling pound,Annual Statement of Trade of the United Kingdom with Foreign countries and British possessions.1905 (BNF: FOL-NW-13)
UnitedKingdom,EgyptUnitedArabRepublic,,1902,13764567,6161627,19926194,sterling pound,Annual Statement of Trade of the United Kingdom with Foreign countries and British possessions.1905 (BNF: FOL-NW-13)
UnitedKingdom,ElSalvador,,1902,94466,212059,306525,sterling pound,Annual Statement of Trade of the United Kingdom with Foreign countries and British possessions.1905 (BNF: FOL-NW-13)
UnitedKingdom,EthiopiaAbyssinia,,1902,40,10062,10102,sterling pound,Annual Statement of Trade of the United Kingdom with Foreign countries and British possessions.1905 (BNF: FOL-NW-13)
UnitedKingdom,EuropeanTurkey,,1902,1679131,2630858,4309989,sterling pound,Annual Statement of Trade of the United Kingdom with Foreign countries and British possessions.1905 (BNF: FOL-NW-13)
UnitedKingdom,FalklandIs.,,1902,118133,33159,151292,sterling pound,Annual Statement of Trade of the United Kingdom with Foreign countries and British possessions.1905 (BNF: FOL-NW-13)
UnitedKingdom,Fiji,,1902,40895,136848,177743,sterling pound,Annual Statement of Trade of the United Kingdom with Foreign countries and British possessions.1905 (BNF: FOL-NW-13)
UnitedKingdom,France,,1902,50642928,15587300,66230228,sterling pound,Annual Statement of Trade of the United Kingdom with Foreign countries and British possessions.1905 (BNF: FOL-NW-13)
UnitedKingdom,FrenchGuyana,,1902,12323,2638,14961,sterling pound,Annual Statement of Trade of the United Kingdom with Foreign countries and British possessions.1905 (BNF: FOL-NW-13)
UnitedKingdom,FrenchIndia,,1902,9001,2409,11410,sterling pound,Annual Statement of Trade of the United Kingdom with Foreign countries and British possessions.1905 (BNF: FOL-NW-13)
UnitedKingdom,FrenchWestAfrica,,1902,420257,553689,973946,sterling pound,Annual Statement of Trade of the United Kingdom with Foreign countries and British possessions.1905 (BNF: FOL-NW-13)
UnitedKingdom,FrenchWestIndies,,1902,482,53215,53697,sterling pound,Annual Statement of Trade of the United Kingdom with Foreign countries and British possessions.1905 (BNF: FOL-NW-13)
UnitedKingdom,Gambia,,1902,18589,93865,112454,sterling pound,Annual Statement of Trade of the United Kingdom with Foreign countries and British possessions.1905 (BNF: FOL-NW-13)
UnitedKingdom,GermanWestAfrica,,1902,114881,110571,225452,sterling pound,Annual Statement of Trade of the United Kingdom with Foreign countries and British possessions.1905 (BNF: FOL-NW-13)
UnitedKingdom,Germany,,1902,33633956,22850295,56484251,sterling pound,Annual Statement of Trade of the United Kingdom with Foreign countries and British possessions.1905 (BNF: FOL-NW-13)
UnitedKingdom,GhanaGoldCoast,,1902,298387,1029236,1327623,sterling pound,Annual Statement of Trade of the United Kingdom with Foreign countries and British possessions.1905 (BNF: FOL-NW-13)
UnitedKingdom,Gibraltar,,1902,32740,788234,820974,sterling pound,Annual Statement of Trade of the United Kingdom with Foreign countries and British possessions.1905 (BNF: FOL-NW-13)
UnitedKingdom,Gozo_Malta,,1902,56243,1195830,1252073,sterling pound,Annual Statement of Trade of the United Kingdom with Foreign countries and British possessions.1905 (BNF: FOL-NW-13)
UnitedKingdom,Greece,,1902,1649648,1716317,3365965,sterling pound,Annual Statement of Trade of the United Kingdom with Foreign countries and British possessions.1905 (BNF: FOL-NW-13)
UnitedKingdom,Greenland_Iceland,,1902,171933,80156,252089,sterling pound,Annual Statement of Trade of the United Kingdom with Foreign countries and British possessions.1905 (BNF: FOL-NW-13)
UnitedKingdom,Guam_Philippines,,1902,2251289,813620,3064909,sterling pound,Annual Statement of Trade of the United Kingdom with Foreign countries and British possessions.1905 (BNF: FOL-NW-13)
UnitedKingdom,Guatemala,,1902,168038,210933,378971,sterling pound,Annual Statement of Trade of the United Kingdom with Foreign countries and British possessions.1905 (BNF: FOL-NW-13)
UnitedKingdom,GuyanaBr.Guiana,,1902,540481,619214,1159695,sterling pound,Annual Statement of Trade of the United Kingdom with Foreign countries and British possessions.1905 (BNF: FOL-NW-13)
UnitedKingdom,Honduras,,1902,1490,47825,49315,sterling pound,Annual Statement of Trade of the United Kingdom with Foreign countries and British possessions.1905 (BNF: FOL-NW-13)
UnitedKingdom,HongKong,,1902,610398,2136202,2746600,sterling pound,Annual Statement of Trade of the United Kingdom with Foreign countries and British possessions.1905 (BNF: FOL-NW-13)
UnitedKingdom,IndianOceanIslands,,1899,,,,sterling pound,
UnitedKingdom,IndianOceanIslands,,1900,,,,sterling pound,
UnitedKingdom,IndianOceanIslands,,1901,,,,sterling pound,
UnitedKingdom,IndianOceanIslands,,1902,,26,26,sterling pound,Annual Statement of Trade of the United Kingdom with Foreign countries and British possessions.1905 (BNF: FOL-NW-13)
UnitedKingdom,IranPersia,,1902,210585,369619,580204,sterling pound,Annual Statement of Trade of the United Kingdom with Foreign countries and British possessions.1905 (BNF: FOL-NW-13)
UnitedKingdom,Italy,,1902,3582246,7409984,10992230,sterling pound,Annual Statement of Trade of the United Kingdom with Foreign countries and British possessions.1905 (BNF: FOL-NW-13)
UnitedKingdom,Japan_RepublicofChinaTaiwanFormosa,,1902,1898919,5065526,6964445,sterling pound,Annual Statement of Trade of the United Kingdom with Foreign countries and British possessions.1905 (BNF: FOL-NW-13)
UnitedKingdom,Java,,1902,152930,2030442,2183372,sterling pound,Annual Statement of Trade of the United Kingdom with Foreign countries and British possessions.1905 (BNF: FOL-NW-13)
UnitedKingdom,Karachi_MumbaiBombay,,1902,6472419,11151752,17624171,sterling pound,Annual Statement of Trade of the United Kingdom with Foreign countries and British possessions.1905 (BNF: FOL-NW-13)
UnitedKingdom,KenyaBritishEastAfricaProtectorate_MalawiNyasaland,,1902,27271,87802,115073,sterling pound,Annual Statement of Trade of the United Kingdom with Foreign countries and British possessions.1905 (BNF: FOL-NW-13)
UnitedKingdom,KoreaChosen,,1902,75,50098,50173,sterling pound,Annual Statement of Trade of the United Kingdom with Foreign countries and British possessions.1905 (BNF: FOL-NW-13)
UnitedKingdom,LabuanI.,,1902,63,3720,3783,sterling pound,Annual Statement of Trade of the United Kingdom with Foreign countries and British possessions.1905 (BNF: FOL-NW-13)
UnitedKingdom,Lagos,,1902,380866,574263,955129,sterling pound,Annual Statement of Trade of the United Kingdom with Foreign countries and British possessions.1905 (BNF: FOL-NW-13)
