
="Angleterre # Wine # year",="0.0172",="0.0169",="0.0240*",="0.0244*"
="",="(1.43)",="(1.40)",="(1.96)",="(1.99)"

="Espagne # Coffee # year",="0.0426***",="0.0426***",="0.0712**",="0.0713**"
="",="(4.72)",="(4.74)",="(2.90)",="(3.24)"

="Espagne # Eau de vie # year",="-0.00510",="-0.00502",="0.000532",="0.00101"
="",="(-0.56)",="(-0.55)",="(0.06)",="(0.11)"

="Espagne # Other # year",="0.00588*",="0.00595*",="0.00533*",="0.00488*"
="",="(2.27)",="(2.34)",="(2.22)",="(2.00)"

="Espagne # Sugar # year",="0.0505***",="0.0505***",="0.0865***",="0.0822***"
="",="(6.10)",="(6.11)",="(4.05)",="(4.95)"

="Espagne # Wine # year",="-0.00157",="-0.00149",="0.00190",="0.00229"
="",="(-0.29)",="(-0.28)",="(0.40)",="(0.48)"

="Flandre et autres états de l'Empereur # Coffee # year",="0.00309",="0.00296",="0.000913",="0.00485"
="",="(0.47)",="(0.45)",="(0.09)",="(0.51)"

="Flandre et autres états de l'Empereur # Eau de vie # year",="-0.00459",="-0.00472",="-0.00182",="-0.00133"
="",="(-0.66)",="(-0.68)",="(-0.23)",="(-0.17)"

="Flandre et autres états de l'Empereur # Other # year",="-0.0147**",="-0.0149**",="-0.0181***",="-0.0186***"
="",="(-2.88)",="(-2.91)",="(-3.53)",="(-3.62)"

="Flandre et autres états de l'Empereur # Sugar # year",="-0.0267*",="-0.0269*",="-0.0341**",="-0.0315**"
="",="(-2.54)",="(-2.56)",="(-3.09)",="(-2.79)"

="Flandre et autres états de l'Empereur # Wine # year",="-0.0119",="-0.0120",="-0.0115",="-0.0111"
="",="(-1.58)",="(-1.60)",="(-1.46)",="(-1.41)"

="Hollande # Coffee # year",="0.0388***",="0.0388***",="0.0655***",="0.0662***"
="",="(5.05)",="(5.05)",="(5.64)",="(6.15)"

="Hollande # Eau de vie # year",="0.0168*",="0.0167*",="0.0236**",="0.0240**"
="",="(2.19)",="(2.19)",="(2.70)",="(2.72)"

="Hollande # Other # year",="0.0142***",="0.0141***",="0.0148***",="0.0143***"
="",="(4.85)",="(4.78)",="(5.92)",="(5.74)"

="Hollande # Sugar # year",="0.0372***",="0.0372***",="0.0583***",="0.0574***"
="",="(4.95)",="(4.95)",="(5.60)",="(5.58)"

="Hollande # Wine # year",="0.0252***",="0.0251***",="0.0286***",="0.0289***"
="",="(3.75)",="(3.74)",="(3.77)",="(3.81)"

="Italie # Coffee # year",="0.0327***",="0.0326***",="0.0521***",="0.0538***"
="",="(4.25)",="(4.23)",="(4.16)",="(4.46)"

="Italie # Eau de vie # year",="0.0642***",="0.0640***",="0.0644***",="0.0645***"
="",="(3.65)",="(3.65)",="(4.18)",="(4.22)"

="Italie # Other # year",="0.0118***",="0.0116***",="0.0123***",="0.0118***"
="",="(4.92)",="(4.95)",="(6.03)",="(5.88)"

="Italie # Sugar # year",="0.0416***",="0.0414***",="0.0674***",="0.0655***"
="",="(4.68)",="(4.67)",="(4.15)",="(4.25)"

="Italie # Wine # year",="0.0273**",="0.0271**",="0.0304**",="0.0307**"
="",="(2.89)",="(2.90)",="(3.02)",="(3.06)"

="Levant et Barbarie # Coffee # year",="-0.0319***",="-0.0322***",="-0.0382***",="-0.0341**"
="",="(-4.79)",="(-4.81)",="(-3.41)",="(-3.22)"

="Levant et Barbarie # Eau de vie # year",="0.0313",="0.0311",="0.0333",="0.0336"
="",="(0.76)",="(0.75)",="(0.87)",="(0.88)"

="Levant et Barbarie # Other # year",="-0.00323",="-0.00347",="-0.00606",="-0.00653"
="",="(-0.77)",="(-0.82)",="(-1.59)",="(-1.69)"

="Levant et Barbarie # Sugar # year",="0.0646***",="0.0648***",="0.119**",="0.111**"
="",="(4.64)",="(4.63)",="(3.01)",="(3.22)"

="Levant et Barbarie # Wine # year",="0.00534",="0.00512",="0.00602",="0.00640"
="",="(0.69)",="(0.65)",="(0.92)",="(0.98)"

="Nord # Coffee # year",="0.0366***",="0.0366***",="0.0559***",="0.0573***"
="",="(4.84)",="(4.85)",="(5.17)",="(5.49)"

="Nord # Eau de vie # year",="0.0321***",="0.0321***",="0.0360***",="0.0363***"
="",="(4.39)",="(4.40)",="(4.06)",="(4.07)"

="Nord # Other # year",="0.0127***",="0.0126***",="0.0115***",="0.0110***"
="",="(3.61)",="(3.64)",="(3.61)",="(3.49)"

="Nord # Sugar # year",="0.0351***",="0.0351***",="0.0498***",="0.0497***"
="",="(4.65)",="(4.66)",="(5.06)",="(5.06)"

="Nord # Wine # year",="0.0188*",="0.0187*",="0.0209*",="0.0212**"
="",="(2.37)",="(2.37)",="(2.56)",="(2.60)"

="Portugal # Coffee # year",="0.0493***",="0.0492***",="0.106***",="0.103***"
="",="(5.48)",="(5.46)",="(3.43)",="(3.71)"

="Portugal # Eau de vie # year",="-0.0000986",="-0.000471",="0.00645",="0.00691"
="",="(-0.01)",="(-0.07)",="(0.87)",="(0.94)"

="Portugal # Other # year",="0.0297***",="0.0296***",="0.0313***",="0.0309***"
="",="(7.37)",="(7.34)",="(8.85)",="(8.83)"

="Portugal # Sugar # year",="0.0407***",="0.0406***",="0.0738***",="0.0711***"
="",="(4.15)",="(4.13)",="(3.39)",="(3.71)"

="Portugal # Wine # year",="0.00333",="0.00297",="0.00758",="0.00797"
